fpr	tpr	threshold
0.14368231046931407	0.9370629370629371	0.2834475546612583
0.1444043321299639	0.9370629370629371	0.2834110523882714
0.14548736462093864	0.9370629370629371	0.2833682690388244
0.14548736462093864	0.9388111888111889	0.2833654089586916
0.1472924187725632	0.9388111888111889	0.2832625877322558
0.148014440433213	0.9388111888111889	0.28325850255493884
0.14873646209386282	0.9388111888111889	0.2832287932463901
0.14945848375451262	0.9388111888111889	0.2831777238551525
0.15090252707581228	0.9388111888111889	0.2831333866866525
0.1523465703971119	0.9388111888111889	0.28312115648278446
0.15306859205776174	0.9388111888111889	0.2831203407792945
0.1555956678700361	0.9388111888111889	0.28311962772977667
0.15703971119133575	0.9388111888111889	0.28248333658744523
0.15776173285198555	0.9388111888111889	0.2812755645093482
0.16028880866425993	0.9388111888111889	0.24928560482885367
0.16173285198555956	0.9388111888111889	0.24922228386985157
0.16209386281588448	0.9388111888111889	0.21086635890515318
0.1631768953068592	0.9388111888111889	0.2077554592540575
0.1635379061371841	0.9388111888111889	0.20729475015765023
0.1635379061371841	0.9405594405594405	0.20705830119700996
0.16425992779783394	0.9405594405594405	0.20698555884742884
0.16534296028880865	0.9405594405594405	0.20678595964961236
0.16678700361010831	0.9405594405594405	0.20563187916191983
0.16787003610108303	0.9405594405594405	0.20541636789165404
0.16859205776173286	0.9405594405594405	0.2052754654075315
0.16931407942238266	0.9405594405594405	0.2049337389770026
0.1700361010830325	0.9405594405594405	0.20482232757989796
0.17075812274368232	0.9405594405594405	0.20290275862495116
0.1711191335740072	0.9405594405594405	0.20234585832166133
0.1711191335740072	0.9423076923076923	0.2019495620845796
0.17364620938628159	0.9423076923076923	0.1943381677386505
0.17472924187725633	0.9423076923076923	0.1930969472344474
0.17545126353790613	0.9423076923076923	0.1918439556793343
0.17653429602888088	0.9423076923076923	0.1915569746569277
0.17725631768953068	0.9423076923076923	0.18904385239705432
0.17942238267148014	0.9423076923076923	0.1889768293340965
0.18014440433212997	0.9423076923076923	0.188623507438791
0.18086642599277977	0.9423076923076923	0.18503105690805666
0.1815884476534296	0.9423076923076923	0.1808540183302409
0.18483754512635378	0.9423076923076923	0.1784232907161941
0.18592057761732853	0.9423076923076923	0.17841630574508255
0.18628158844765344	0.9423076923076923	0.17608298570947187
0.18628158844765344	0.9807692307692307	0.17378306088491438
0.18736462093862816	0.9807692307692307	0.17099789837369356
0.1884476534296029	0.9807692307692307	0.1709437815081142
0.19386281588447654	0.9807692307692307	0.12382122260683752
0.19458483754512634	0.9807692307692307	0.12381080214073205
0.1956678700361011	0.9807692307692307	0.12378698676020987
0.1967509025270758	0.9807692307692307	0.12378549842954892
0.20144404332129964	0.9807692307692307	0.1237185394528204
0.20216606498194944	0.9807692307692307	0.12371705182892478
0.2072202166064982	0.9807692307692307	0.12364417707477449
0.20938628158844766	0.9807692307692307	0.12363525616968782
0.2108303249097473	0.9807692307692307	0.12361444287439799
0.21155234657039712	0.9807692307692307	0.12361146979219227
0.21227436823104692	0.9807692307692307	0.12360106448815612
0.21299638989169675	0.9807692307692307	0.12359660530246047
